station,date,AWND,PRCP,TAVG,TMAX,TMIN,year,week
GHCND:USW00094846,2021-03-03,8.3,0.0,44.0,59.0,33.0,2021,9
GHCND:USW00094846,2021-03-04,13.4,0.0,36.0,37.0,27.0,2021,9
GHCND:USW00094846,2021-03-05,5.8,0.0,34.0,49.0,24.0,2021,9
GHCND:USW00094846,2021-03-06,3.4,0.0,36.0,48.0,26.0,2021,9
GHCND:USW00094846,2021-03-07,7.2,0.0,36.0,52.0,26.0,2021,9
GHCND:USW00094846,2021-03-08,10.7,0.0,51.0,62.0,44.0,2021,10
GHCND:USW00094846,2021-03-09,10.1,0.0,53.0,69.0,40.0,2021,10
GHCND:USW00094846,2021-03-10,19.0,0.0,61.0,69.0,57.0,2021,10
GHCND:USW00094846,2021-03-11,13.9,0.16,55.0,64.0,42.0,2021,10
GHCND:USW00094846,2021-03-12,8.3,0.0,45.0,54.0,37.0,2021,10
GHCND:USW00094846,2021-03-13,5.4,0.0,43.0,59.0,31.0,2021,10
GHCND:USW00094846,2021-03-14,16.8,0.0,45.0,48.0,36.0,2021,10
GHCND:USW00094846,2021-03-15,16.1,0.23,35.0,40.0,29.0,2021,11
GHCND:USW00094846,2021-03-16,6.5,0.0,35.0,38.0,33.0,2021,11
GHCND:USW00094846,2021-03-17,13.2,0.37,36.0,39.0,34.0,2021,11
GHCND:USW00094846,2021-03-18,28.0,0.06,39.0,43.0,36.0,2021,11
GHCND:USW00094846,2021-03-19,10.3,0.0,39.0,45.0,32.0,2021,11
GHCND:USW00094846,2021-03-20,6.3,0.0,41.0,58.0,28.0,2021,11
GHCND:USW00094846,2021-03-21,9.8,0.0,50.0,65.0,37.0,2021,11
GHCND:USW00094846,2021-03-22,9.8,0.0,56.0,68.0,46.0,2021,12
GHCND:USW00094846,2021-03-23,10.5,0.24,57.0,64.0,50.0,2021,12
GHCND:USW00094846,2021-03-24,15.0,0.01,55.0,58.0,46.0,2021,12
GHCND:USW00094846,2021-03-25,11.6,0.18,47.0,50.0,38.0,2021,12
GHCND:USW00094846,2021-03-26,6.5,0.0,39.0,45.0,35.0,2021,12
GHCND:USW00094846,2021-03-27,9.6,0.0,47.0,66.0,36.0,2021,12
GHCND:USW00094846,2021-03-28,15.7,0.0,48.0,51.0,35.0,2021,12
GHCND:USW00094846,2021-03-29,15.0,0.0,44.0,62.0,31.0,2021,13
GHCND:USW00094846,2021-03-30,17.0,0.0,57.0,68.0,44.0,2021,13
GHCND:USW00094846,2021-03-31,14.1,0.0,42.0,44.0,32.0,2021,13
GHCND:USW00094846,2021-04-01,11.6,0.0,33.0,40.0,24.0,2021,13
GHCND:USW00094846,2021-04-02,8.7,0.0,36.0,51.0,26.0,2021,13
GHCND:USW00094846,2021-04-03,13.0,0.0,51.0,71.0,40.0,2021,13
GHCND:USW00094846,2021-04-04,5.8,0.0,60.0,76.0,43.0,2021,13
GHCND:USW00094846,2021-04-05,11.6,0.0,67.0,76.0,60.0,2021,14
GHCND:USW00094846,2021-04-06,10.7,0.0,70.0,81.0,59.0,2021,14
GHCND:USW00094846,2021-04-07,10.5,0.0,70.0,82.0,60.0,2021,14
GHCND:USW00094846,2021-04-08,9.2,0.36,63.0,69.0,52.0,2021,14
GHCND:USW00094846,2021-04-09,10.5,0.0,54.0,62.0,51.0,2021,14
GHCND:USW00094846,2021-04-10,8.1,0.26,53.0,55.0,47.0,2021,14
GHCND:USW00094846,2021-04-11,5.1,0.01,50.0,56.0,45.0,2021,14
GHCND:USW00094846,2021-04-12,11.4,0.0,54.0,62.0,48.0,2021,15
GHCND:USW00094846,2021-04-13,11.4,0.0,49.0,54.0,42.0,2021,15
GHCND:USW00094846,2021-04-14,10.3,0.0,44.0,51.0,36.0,2021,15
GHCND:USW00094846,2021-04-15,8.9,0.0,45.0,56.0,39.0,2021,15
GHCND:USW00094846,2021-04-16,6.5,0.0,47.0,57.0,38.0,2021,15
GHCND:USW00094846,2021-04-17,7.2,0.0,44.0,56.0,35.0,2021,15
GHCND:USW00094846,2021-04-18,5.8,0.0,49.0,62.0,39.0,2021,15
GHCND:USW00094846,2021-04-19,11.9,0.0,51.0,52.0,40.0,2021,16
GHCND:USW00094846,2021-04-20,6.3,0.0,40.0,43.0,34.0,2021,16
GHCND:USW00094846,2021-04-21,8.9,0.0,39.0,50.0,33.0,2021,16
GHCND:USW00094846,2021-04-22,9.2,0.0,42.0,60.0,32.0,2021,16
GHCND:USW00094846,2021-04-23,10.5,0.0,53.0,62.0,43.0,2021,16
GHCND:USW00094846,2021-04-24,4.9,0.0,55.0,64.0,44.0,2021,16
GHCND:USW00094846,2021-04-25,11.0,0.0,46.0,47.0,39.0,2021,16
GHCND:USW00094846,2021-04-26,15.2,0.0,53.0,79.0,40.0,2021,17
GHCND:USW00094846,2021-04-27,14.3,0.0,73.0,87.0,50.0,2021,17
GHCND:USW00094846,2021-04-28,9.2,0.04,52.0,51.0,46.0,2021,17
GHCND:USW00094846,2021-04-29,9.6,0.04,53.0,71.0,48.0,2021,17
GHCND:USW00094846,2021-04-30,11.9,0.0,53.0,56.0,42.0,2021,17
GHCND:USW00094846,2021-05-01,17.2,0.0,56.0,85.0,42.0,2021,17
GHCND:USW00094846,2021-05-02,16.1,0.0,74.0,85.0,63.0,2021,17
GHCND:USW00094846,2021-05-03,8.7,0.07,65.0,73.0,58.0,2021,18
GHCND:USW00094846,2021-05-04,8.5,0.0,57.0,58.0,45.0,2021,18
GHCND:USW00094846,2021-05-05,9.2,0.0,51.0,61.0,41.0,2021,18
GHCND:USW00094846,2021-05-06,7.6,0.06,49.0,56.0,44.0,2021,18
GHCND:USW00094846,2021-05-07,9.8,0.0,50.0,60.0,39.0,2021,18
GHCND:USW00094846,2021-05-08,6.7,0.1,45.0,54.0,37.0,2021,18
GHCND:USW00094846,2021-05-09,12.3,0.12,46.0,57.0,40.0,2021,18
GHCND:USW00094846,2021-05-10,9.2,0.0,46.0,52.0,39.0,2021,19
GHCND:USW00094846,2021-05-11,6.9,0.0,46.0,56.0,36.0,2021,19
GHCND:USW00094846,2021-05-12,5.8,0.0,50.0,62.0,37.0,2021,19
GHCND:USW00094846,2021-05-13,4.9,0.0,55.0,70.0,41.0,2021,19
GHCND:USW00094846,2021-05-14,6.7,0.0,60.0,71.0,48.0,2021,19
GHCND:USW00094846,2021-05-15,7.2,0.01,59.0,62.0,55.0,2021,19
GHCND:USW00094846,2021-05-16,3.8,0.0,62.0,72.0,55.0,2021,19
GHCND:USW00094846,2021-05-17,7.6,0.0,63.0,70.0,56.0,2021,20
GHCND:USW00094846,2021-05-18,9.8,0.07,65.0,76.0,58.0,2021,20
GHCND:USW00094846,2021-05-19,11.0,0.04,69.0,75.0,65.0,2021,20
GHCND:USW00094846,2021-05-20,10.7,0.0,74.0,86.0,66.0,2021,20
GHCND:USW00094846,2021-05-21,8.5,0.0,77.0,86.0,69.0,2021,20
GHCND:USW00094846,2021-05-22,7.6,0.0,78.0,88.0,70.0,2021,20
GHCND:USW00094846,2021-05-23,7.6,0.02,75.0,82.0,56.0,2021,20
GHCND:USW00094846,2021-05-24,7.4,0.0,69.0,90.0,56.0,2021,21
GHCND:USW00094846,2021-05-25,13.4,0.03,79.0,85.0,68.0,2021,21
GHCND:USW00094846,2021-05-26,11.6,0.74,73.0,82.0,56.0,2021,21
GHCND:USW00094846,2021-05-27,17.7,0.03,57.0,59.0,49.0,2021,21
GHCND:USW00094846,2021-05-28,19.5,0.5,48.0,49.0,44.0,2021,21
GHCND:USW00094846,2021-05-29,12.5,0.0,51.0,60.0,45.0,2021,21
GHCND:USW00094846,2021-05-30,4.9,0.0,56.0,69.0,42.0,2021,21
GHCND:USW00094846,2021-05-31,7.2,0.0,63.0,70.0,54.0,2021,22
GHCND:USW00094846,2021-06-01,4.3,0.0,63.0,77.0,50.0,2021,22
GHCND:USW00094846,2021-06-02,5.8,0.0,67.0,78.0,55.0,2021,22
GHCND:USW00094846,2021-06-03,5.4,0.0,71.0,87.0,56.0,2021,22
GHCND:USW00094846,2021-06-04,11.0,0.0,80.0,91.0,71.0,2021,22
GHCND:USW00094846,2021-06-05,12.3,0.0,81.0,92.0,69.0,2021,22
GHCND:USW00094846,2021-06-06,11.4,0.0,81.0,89.0,72.0,2021,22
GHCND:USW00094846,2021-06-07,6.7,0.0,78.0,80.0,71.0,2021,23
GHCND:USW00094846,2021-06-08,4.3,0.01,78.0,91.0,71.0,2021,23
GHCND:USW00094846,2021-06-09,5.8,0.0,80.0,89.0,70.0,2021,23
GHCND:USW00094846,2021-06-10,5.8,0.0,77.0,90.0,66.0,2021,23
GHCND:USW00094846,2021-06-11,4.3,0.0,81.0,92.0,71.0,2021,23
GHCND:USW00094846,2021-06-12,5.1,1.5,80.0,93.0,68.0,2021,23
GHCND:USW00094846,2021-06-13,7.2,0.0,78.0,87.0,66.0,2021,23
GHCND:USW00094846,2021-06-14,11.6,0.0,75.0,83.0,65.0,2021,24
GHCND:USW00094846,2021-06-15,9.6,0.0,71.0,77.0,59.0,2021,24
GHCND:USW00094846,2021-06-16,6.9,0.0,67.0,77.0,56.0,2021,24
GHCND:USW00094846,2021-06-17,8.1,0.04,71.0,88.0,58.0,2021,24
GHCND:USW00094846,2021-06-18,8.5,0.21,81.0,90.0,67.0,2021,24
GHCND:USW00094846,2021-06-19,10.7,0.0,80.0,90.0,64.0,2021,24
GHCND:USW00094846,2021-06-20,6.3,1.85,72.0,82.0,62.0,2021,24
GHCND:USW00094846,2021-06-21,12.3,0.0,70.0,72.0,56.0,2021,25
GHCND:USW00094846,2021-06-22,7.6,0.0,63.0,73.0,54.0,2021,25
GHCND:USW00094846,2021-06-23,14.3,0.02,69.0,79.0,63.0,2021,25
GHCND:USW00094846,2021-06-24,10.1,0.46,72.0,76.0,68.0,2021,25
GHCND:USW00094846,2021-06-25,9.2,1.31,72.0,77.0,70.0,2021,25
GHCND:USW00094846,2021-06-26,10.3,0.63,75.0,82.0,70.0,2021,25
GHCND:USW00094846,2021-06-27,11.9,0.0,76.0,83.0,68.0,2021,25
GHCND:USW00094846,2021-06-28,5.8,0.17,72.0,82.0,66.0,2021,26
GHCND:USW00094846,2021-06-29,7.4,0.29,76.0,84.0,72.0,2021,26
GHCND:USW00094846,2021-06-30,5.8,0.29,77.0,83.0,70.0,2021,26
GHCND:USW00094846,2021-07-01,13.4,0.0,71.0,76.0,59.0,2021,26
GHCND:USW00094846,2021-07-02,6.7,0.0,65.0,73.0,57.0,2021,26
GHCND:USW00094846,2021-07-03,8.9,0.0,70.0,86.0,59.0,2021,26
GHCND:USW00094846,2021-07-04,7.2,0.0,79.0,89.0,70.0,2021,26
GHCND:USW00094846,2021-07-05,12.3,0.0,82.0,91.0,73.0,2021,27
GHCND:USW00094846,2021-07-06,10.1,0.0,83.0,91.0,77.0,2021,27
GHCND:USW00094846,2021-07-07,8.7,0.0,80.0,89.0,67.0,2021,27
GHCND:USW00094846,2021-07-08,7.8,0.0,67.0,68.0,61.0,2021,27
GHCND:USW00094846,2021-07-09,7.6,0.0,66.0,76.0,59.0,2021,27
GHCND:USW00094846,2021-07-10,9.8,0.11,69.0,76.0,63.0,2021,27
GHCND:USW00094846,2021-07-11,13.2,0.09,68.0,71.0,66.0,2021,27
GHCND:USW00094846,2021-07-12,8.5,0.04,70.0,74.0,67.0,2021,28
GHCND:USW00094846,2021-07-13,5.6,0.0,71.0,80.0,68.0,2021,28
GHCND:USW00094846,2021-07-14,10.1,0.0,76.0,84.0,69.0,2021,28
GHCND:USW00094846,2021-07-15,10.1,1.12,75.0,79.0,66.0,2021,28
GHCND:USW00094846,2021-07-16,11.6,0.04,69.0,73.0,65.0,2021,28
GHCND:USW00094846,2021-07-17,11.0,0.0,71.0,77.0,64.0,2021,28
GHCND:USW00094846,2021-07-18,8.1,0.0,73.0,82.0,63.0,2021,28
GHCND:USW00094846,2021-07-19,5.4,0.0,73.0,85.0,64.0,2021,29
GHCND:USW00094846,2021-07-20,9.4,0.0,76.0,88.0,67.0,2021,29
GHCND:USW00094846,2021-07-21,8.9,0.0,70.0,75.0,65.0,2021,29
GHCND:USW00094846,2021-07-22,4.5,0.0,72.0,86.0,64.0,2021,29
GHCND:USW00094846,2021-07-23,7.6,0.0,80.0,89.0,74.0,2021,29
GHCND:USW00094846,2021-07-24,8.7,0.12,82.0,92.0,75.0,2021,29
GHCND:USW00094846,2021-07-25,5.8,0.0,81.0,90.0,72.0,2021,29
GHCND:USW00094846,2021-07-26,4.0,0.0,82.0,94.0,70.0,2021,30
GHCND:USW00094846,2021-07-27,6.9,0.0,80.0,87.0,71.0,2021,30
GHCND:USW00094846,2021-07-28,8.1,0.21,81.0,88.0,70.0,2021,30
GHCND:USW00094846,2021-07-29,13.6,0.17,82.0,89.0,69.0,2021,30
GHCND:USW00094846,2021-07-30,11.0,0.0,70.0,73.0,65.0,2021,30
GHCND:USW00094846,2021-07-31,5.8,0.0,69.0,80.0,61.0,2021,30
GHCND:USW00094846,2021-08-01,10.7,0.0,72.0,76.0,62.0,2021,30
GHCND:USW00094846,2021-08-02,4.9,0.0,69.0,78.0,60.0,2021,31
GHCND:USW00094846,2021-08-03,4.0,0.0,72.0,83.0,62.0,2021,31
GHCND:USW00094846,2021-08-04,3.4,0.0,75.0,85.0,64.0,2021,31
GHCND:USW00094846,2021-08-05,7.8,0.0,76.0,87.0,66.0,2021,31
GHCND:USW00094846,2021-08-06,10.3,0.19,77.0,83.0,66.0,2021,31
GHCND:USW00094846,2021-08-07,7.6,0.0,76.0,89.0,67.0,2021,31
GHCND:USW00094846,2021-08-08,11.9,0.03,83.0,92.0,71.0,2021,31
GHCND:USW00094846,2021-08-09,10.1,0.64,75.0,83.0,70.0,2021,32
GHCND:USW00094846,2021-08-10,8.5,0.38,81.0,93.0,70.0,2021,32
GHCND:USW00094846,2021-08-11,13.4,0.09,78.0,88.0,72.0,2021,32
GHCND:USW00094846,2021-08-12,9.6,0.0,80.0,85.0,72.0,2021,32
GHCND:USW00094846,2021-08-13,6.5,0.0,76.0,84.0,70.0,2021,32
GHCND:USW00094846,2021-08-14,6.5,0.0,73.0,80.0,62.0,2021,32
GHCND:USW00094846,2021-08-15,6.3,0.0,71.0,80.0,60.0,2021,32
GHCND:USW00094846,2021-08-16,5.8,0.0,72.0,80.0,63.0,2021,33
GHCND:USW00094846,2021-08-17,5.1,0.0,74.0,84.0,66.0,2021,33
GHCND:USW00094846,2021-08-18,6.7,0.0,77.0,86.0,70.0,2021,33
GHCND:USW00094846,2021-08-19,5.8,0.0,79.0,88.0,72.0,2021,33
GHCND:USW00094846,2021-08-20,5.4,0.0,80.0,91.0,70.0,2021,33
GHCND:USW00094846,2021-08-21,8.3,0.6,80.0,88.0,73.0,2021,33
GHCND:USW00094846,2021-08-22,8.7,0.0,76.0,83.0,70.0,2021,33
GHCND:USW00094846,2021-08-23,5.8,0.0,75.0,87.0,67.0,2021,34
GHCND:USW00094846,2021-08-24,8.5,1.91,83.0,95.0,72.0,2021,34
GHCND:USW00094846,2021-08-25,6.5,0.39,79.0,94.0,71.0,2021,34
GHCND:USW00094846,2021-08-26,5.4,0.0,77.0,90.0,70.0,2021,34
GHCND:USW00094846,2021-08-27,6.0,0.0,81.0,91.0,73.0,2021,34
GHCND:USW00094846,2021-08-28,8.5,0.0,84.0,92.0,76.0,2021,34
GHCND:USW00094846,2021-08-29,10.5,0.28,81.0,89.0,72.0,2021,34
GHCND:USW00094846,2021-08-30,4.7,0.0,76.0,85.0,67.0,2021,35
GHCND:USW00094846,2021-08-31,8.1,0.0,75.0,82.0,66.0,2021,35
GHCND:USW00094846,2021-09-01,12.1,0.0,73.0,76.0,63.0,2021,35
GHCND:USW00094846,2021-09-02,5.8,0.0,69.0,78.0,62.0,2021,35
GHCND:USW00094846,2021-09-03,6.9,0.01,70.0,75.0,64.0,2021,35
GHCND:USW00094846,2021-09-04,8.5,0.0,70.0,73.0,63.0,2021,35
GHCND:USW00094846,2021-09-05,8.3,0.0,69.0,82.0,60.0,2021,35
GHCND:USW00094846,2021-09-06,4.9,0.0,72.0,82.0,61.0,2021,36
GHCND:USW00094846,2021-09-07,10.5,0.0,72.0,88.0,65.0,2021,36
GHCND:USW00094846,2021-09-08,10.5,0.0,70.0,79.0,59.0,2021,36
GHCND:USW00094846,2021-09-09,5.6,0.0,67.0,77.0,58.0,2021,36
GHCND:USW00094846,2021-09-10,5.8,0.0,69.0,80.0,59.0,2021,36
GHCND:USW00094846,2021-09-11,8.7,0.0,74.0,87.0,65.0,2021,36
GHCND:USW00094846,2021-09-12,10.5,0.0,79.0,87.0,68.0,2021,36
GHCND:USW00094846,2021-09-13,6.0,0.0,75.0,88.0,68.0,2021,37
GHCND:USW00094846,2021-09-14,13.4,0.0,77.0,86.0,66.0,2021,37
GHCND:USW00094846,2021-09-15,5.8,0.0,68.0,79.0,59.0,2021,37
GHCND:USW00094846,2021-09-16,5.8,0.0,69.0,82.0,57.0,2021,37
GHCND:USW00094846,2021-09-17,8.1,0.45,75.0,89.0,64.0,2021,37
GHCND:USW00094846,2021-09-18,9.4,0.0,71.0,77.0,66.0,2021,37
GHCND:USW00094846,2021-09-19,5.4,0.0,74.0,89.0,64.0,2021,37
GHCND:USW00094846,2021-09-20,11.2,0.08,76.0,82.0,70.0,2021,38
GHCND:USW00094846,2021-09-21,12.3,0.17,69.0,75.0,60.0,2021,38
GHCND:USW00094846,2021-09-22,16.8,0.4,60.0,63.0,56.0,2021,38
GHCND:USW00094846,2021-09-23,10.7,0.0,58.0,67.0,51.0,2021,38
GHCND:USW00094846,2021-09-24,13.0,0.12,63.0,79.0,52.0,2021,38
GHCND:USW00094846,2021-09-25,9.6,0.0,61.0,69.0,50.0,2021,38
GHCND:USW00094846,2021-09-26,12.5,0.0,66.0,83.0,54.0,2021,38
GHCND:USW00094846,2021-09-27,11.9,0.0,73.0,87.0,63.0,2021,39
GHCND:USW00094846,2021-09-28,8.9,0.0,66.0,73.0,60.0,2021,39
GHCND:USW00094846,2021-09-29,5.1,0.0,67.0,82.0,55.0,2021,39
GHCND:USW00094846,2021-09-30,4.7,0.0,69.0,80.0,59.0,2021,39
GHCND:USW00094846,2021-10-01,5.8,0.0,71.0,85.0,61.0,2021,39
GHCND:USW00094846,2021-10-02,8.1,0.02,73.0,80.0,66.0,2021,39
GHCND:USW00094846,2021-10-03,5.4,0.14,71.0,76.0,65.0,2021,39
GHCND:USW00094846,2021-10-04,11.9,0.0,67.0,73.0,64.0,2021,40
GHCND:USW00094846,2021-10-05,11.4,0.0,66.0,67.0,65.0,2021,40
GHCND:USW00094846,2021-10-06,9.6,0.0,66.0,68.0,64.0,2021,40
GHCND:USW00094846,2021-10-07,4.9,0.66,68.0,75.0,65.0,2021,40
GHCND:USW00094846,2021-10-08,3.4,0.01,67.0,75.0,62.0,2021,40
GHCND:USW00094846,2021-10-09,5.8,0.01,69.0,80.0,64.0,2021,40
GHCND:USW00094846,2021-10-10,10.5,0.02,73.0,79.0,70.0,2021,40
GHCND:USW00094846,2021-10-11,11.2,0.75,72.0,77.0,62.0,2021,41
GHCND:USW00094846,2021-10-12,8.1,0.01,63.0,65.0,56.0,2021,41
GHCND:USW00094846,2021-10-13,7.4,0.35,60.0,71.0,53.0,2021,41
GHCND:USW00094846,2021-10-14,5.8,0.16,67.0,71.0,56.0,2021,41
GHCND:USW00094846,2021-10-15,7.4,0.02,58.0,62.0,51.0,2021,41
GHCND:USW00094846,2021-10-16,10.5,0.0,52.0,59.0,44.0,2021,41
GHCND:USW00094846,2021-10-17,7.2,0.0,53.0,66.0,42.0,2021,41
GHCND:USW00094846,2021-10-18,4.3,0.0,57.0,72.0,45.0,2021,42
GHCND:USW00094846,2021-10-19,8.1,0.0,61.0,71.0,52.0,2021,42
GHCND:USW00094846,2021-10-20,8.5,0.0,61.0,72.0,53.0,2021,42
GHCND:USW00094846,2021-10-21,11.2,0.0,57.0,65.0,44.0,2021,42
GHCND:USW00094846,2021-10-22,5.6,0.0,48.0,56.0,41.0,2021,42
GHCND:USW00094846,2021-10-23,3.6,0.0,47.0,56.0,39.0,2021,42
GHCND:USW00094846,2021-10-24,12.3,1.85,46.0,51.0,39.0,2021,42
GHCND:USW00094846,2021-10-25,19.7,0.76,50.0,55.0,47.0,2021,43
GHCND:USW00094846,2021-10-26,7.6,0.0,49.0,57.0,41.0,2021,43
GHCND:USW00094846,2021-10-27,7.4,0.0,47.0,56.0,38.0,2021,43
GHCND:USW00094846,2021-10-28,9.8,0.44,51.0,57.0,48.0,2021,43
GHCND:USW00094846,2021-10-29,17.7,0.53,54.0,56.0,53.0,2021,43
GHCND:USW00094846,2021-10-30,12.3,0.04,54.0,59.0,45.0,2021,43
GHCND:USW00094846,2021-10-31,10.1,0.0,49.0,53.0,39.0,2021,43
GHCND:USW00094846,2021-11-01,8.1,0.0,41.0,49.0,35.0,2021,44
GHCND:USW00094846,2021-11-02,8.1,0.0,40.0,47.0,32.0,2021,44
GHCND:USW00094846,2021-11-03,5.1,0.0,37.0,45.0,29.0,2021,44
GHCND:USW00094846,2021-11-04,4.7,0.0,38.0,47.0,29.0,2021,44
GHCND:USW00094846,2021-11-05,7.8,0.0,42.0,52.0,34.0,2021,44
GHCND:USW00094846,2021-11-06,9.8,0.0,46.0,59.0,36.0,2021,44
GHCND:USW00094846,2021-11-07,9.8,0.0,52.0,65.0,41.0,2021,44
GHCND:USW00094846,2021-11-08,7.8,0.0,56.0,65.0,49.0,2021,45
GHCND:USW00094846,2021-11-09,9.4,0.0,55.0,58.0,42.0,2021,45
GHCND:USW00094846,2021-11-10,8.7,0.0,48.0,56.0,38.0,2021,45
GHCND:USW00094846,2021-11-11,12.8,0.44,53.0,57.0,41.0,2021,45
GHCND:USW00094846,2021-11-12,14.3,0.05,41.0,43.0,35.0,2021,45
GHCND:USW00094846,2021-11-13,11.2,0.03,37.0,39.0,33.0,2021,45
GHCND:USW00094846,2021-11-14,14.1,0.01,36.0,37.0,33.0,2021,45
GHCND:USW00094846,2021-11-15,4.5,0.01,33.0,36.0,30.0,2021,46
GHCND:USW00094846,2021-11-16,8.9,0.0,38.0,56.0,30.0,2021,46
GHCND:USW00094846,2021-11-17,12.3,0.13,55.0,61.0,40.0,2021,46
GHCND:USW00094846,2021-11-18,14.3,0.0,37.0,40.0,32.0,2021,46
GHCND:USW00094846,2021-11-19,7.8,0.0,33.0,40.0,26.0,2021,46
GHCND:USW00094846,2021-11-20,8.1,0.0,40.0,50.0,36.0,2021,46
GHCND:USW00094846,2021-11-21,10.5,0.0,44.0,55.0,30.0,2021,46
GHCND:USW00094846,2021-11-22,9.2,0.0,31.0,36.0,23.0,2021,47
GHCND:USW00094846,2021-11-23,9.4,0.0,32.0,43.0,24.0,2021,47
GHCND:USW00094846,2021-11-24,13.4,0.04,42.0,53.0,37.0,2021,47
GHCND:USW00094846,2021-11-25,13.4,0.0,44.0,48.0,23.0,2021,47
GHCND:USW00094846,2021-11-26,6.5,0.0,25.0,31.0,18.0,2021,47
GHCND:USW00094846,2021-11-27,9.6,0.0,34.0,42.0,30.0,2021,47
GHCND:USW00094846,2021-11-28,9.4,0.0,35.0,41.0,27.0,2021,47
GHCND:USW00094846,2021-11-29,9.2,0.0,33.0,41.0,27.0,2021,48
GHCND:USW00094846,2021-11-30,7.4,0.0,42.0,53.0,34.0,2021,48
GHCND:USW00094846,2021-12-01,8.7,0.0,41.0,49.0,34.0,2021,48
GHCND:USW00094846,2021-12-02,9.8,0.0,51.0,59.0,44.0,2021,48
GHCND:USW00094846,2021-12-03,6.9,0.0,46.0,51.0,37.0,2021,48
GHCND:USW00094846,2021-12-04,6.7,0.0,38.0,44.0,31.0,2021,48
GHCND:USW00094846,2021-12-05,9.4,0.26,38.0,41.0,34.0,2021,48
GHCND:USW00094846,2021-12-06,17.4,0.0,35.0,38.0,15.0,2021,49
GHCND:USW00094846,2021-12-07,6.9,0.0,18.0,26.0,13.0,2021,49
GHCND:USW00094846,2021-12-08,6.7,0.0,28.0,35.0,25.0,2021,49
GHCND:USW00094846,2021-12-09,8.7,0.0,34.0,46.0,28.0,2021,49
GHCND:USW00094846,2021-12-10,9.2,0.84,42.0,60.0,36.0,2021,49
GHCND:USW00094846,2021-12-11,16.3,0.0,45.0,58.0,32.0,2021,49
GHCND:USW00094846,2021-12-12,14.3,0.0,38.0,48.0,32.0,2021,49
GHCND:USW00094846,2021-12-13,7.6,0.0,42.0,49.0,33.0,2021,50
GHCND:USW00094846,2021-12-14,8.1,0.03,41.0,54.0,32.0,2021,50
GHCND:USW00094846,2021-12-15,19.0,0.0,56.0,66.0,50.0,2021,50
GHCND:USW00094846,2021-12-16,19.2,0.0,51.0,66.0,32.0,2021,50
GHCND:USW00094846,2021-12-17,8.3,0.0,33.0,40.0,26.0,2021,50
GHCND:USW00094846,2021-12-18,10.1,0.06,37.0,40.0,31.0,2021,50
GHCND:USW00094846,2021-12-19,7.4,0.0,32.0,37.0,28.0,2021,50
GHCND:USW00094846,2021-12-20,11.0,0.0,34.0,42.0,30.0,2021,51
GHCND:USW00094846,2021-12-21,11.6,0.0,32.0,40.0,23.0,2021,51
GHCND:USW00094846,2021-12-22,8.1,0.0,26.0,31.0,19.0,2021,51
GHCND:USW00094846,2021-12-23,7.8,0.0,34.0,46.0,27.0,2021,51
GHCND:USW00094846,2021-12-24,8.9,0.0,43.0,57.0,34.0,2021,51
GHCND:USW00094846,2021-12-25,9.2,0.03,49.0,55.0,31.0,2021,51
GHCND:USW00094846,2021-12-26,8.5,0.37,35.0,43.0,26.0,2021,51
GHCND:USW00094846,2021-12-27,10.5,0.32,40.0,46.0,32.0,2021,52
GHCND:USW00094846,2021-12-28,6.3,0.38,34.0,37.0,30.0,2021,52
GHCND:USW00094846,2021-12-29,8.1,0.01,35.0,36.0,28.0,2021,52
GHCND:USW00094846,2021-12-30,5.1,0.0,31.0,37.0,29.0,2021,52
GHCND:USW00094846,2021-12-31,8.3,0.0,37.0,43.0,33.0,2021,52
GHCND:USW00094846,2022-01-01,19.7,0.23,36.0,38.0,24.0,2022,52
GHCND:USW00094846,2022-01-02,9.6,0.04,24.0,28.0,13.0,2022,52
GHCND:USW00094846,2022-01-03,8.5,0.0,15.0,22.0,9.0,2022,1
GHCND:USW00094846,2022-01-04,13.0,0.0,26.0,35.0,22.0,2022,1
GHCND:USW00094846,2022-01-05,19.0,0.0,24.0,34.0,12.0,2022,1
GHCND:USW00094846,2022-01-06,11.9,0.0,11.0,15.0,4.0,2022,1
GHCND:USW00094846,2022-01-07,7.6,0.0,6.0,15.0,-1.0,2022,1
GHCND:USW00094846,2022-01-08,11.4,0.05,18.0,34.0,13.0,2022,1
GHCND:USW00094846,2022-01-09,12.1,0.0,28.0,34.0,9.0,2022,1
GHCND:USW00094846,2022-01-10,8.9,0.0,13.0,16.0,5.0,2022,2
GHCND:USW00094846,2022-01-11,13.4,0.0,13.0,36.0,4.0,2022,2
GHCND:USW00094846,2022-01-12,6.0,0.0,36.0,41.0,31.0,2022,2
GHCND:USW00094846,2022-01-13,5.8,0.0,35.0,40.0,29.0,2022,2
GHCND:USW00094846,2022-01-14,16.3,0.01,33.0,36.0,26.0,2022,2
GHCND:USW00094846,2022-01-15,13.0,0.02,25.0,26.0,16.0,2022,2
GHCND:USW00094846,2022-01-16,4.7,0.01,20.0,29.0,12.0,2022,2
GHCND:USW00094846,2022-01-17,11.2,0.0,25.0,28.0,22.0,2022,3
GHCND:USW00094846,2022-01-18,13.2,0.0,28.0,44.0,20.0,2022,3
GHCND:USW00094846,2022-01-19,12.8,0.0,30.0,40.0,10.0,2022,3
GHCND:USW00094846,2022-01-20,9.6,0.0,12.0,19.0,6.0,2022,3
