year,week,prcp_week_in,TMAX,TMIN,TAVG,AWND,capacity_factor,rain_category,labor_hours,plant_start_week,plant_end_week,harvest_start_week,harvest_end_week,is_plant_window,is_harvest_window,labor_hours_base,harvest_weather_factor
2017,42,0.2760526315789473,72.33082706766918,46.71428571428572,59.8,8.555714285714286,0.9,light,585808.6892877404,15,21,36,45.0,False,True,10115820.0,1.0
2017,43,1.11577358490566,53.278195488721806,36.93233082706767,45.02857142857143,9.998571428571427,0.7,moderate,519390.7636923159,15,21,36,45.0,False,True,10115820.0,1.0
2017,44,0.4697368421052629,52.5187969924812,38.04511278195488,45.57142857142857,9.084285714285716,0.9,light,630491.8799264454,15,21,36,45.0,False,True,10115820.0,1.0
2017,45,0.2903018867924525,45.01503759398496,28.37593984962406,36.25714285714286,7.814285714285714,0.9,light,310873.15752535296,15,21,36,45.0,False,True,5057910.0,1.0
2017,46,1.2586842105263152,47.95488721804512,30.56390977443609,39.885714285714286,10.335714285714284,0.7,moderate,73757.36236629958,15,21,36,45.0,False,False,5057910.0,1.0
2017,47,0.0073684210526311,51.721804511278194,27.113636363636363,40.48571428571429,9.617142857142856,0.9,light,61806.85535999969,15,21,36,45.0,False,False,5057910.0,1.0
2017,48,0.0199619771863113,57.38461538461539,30.589147286821703,44.94285714285714,7.227142857142857,0.9,light,77823.57950587879,15,21,36,45.0,False,False,5057910.0,1.0
2017,49,0.1687109375,41.983870967741936,23.298387096774192,34.02857142857143,13.048529411764704,0.9,light,73428.1549112517,15,21,36,45.0,False,False,5057910.0,1.0
2017,50,0.0316666666666665,41.54761904761905,22.96031746031746,32.77142857142857,10.46142857142857,0.9,light,66182.35363024265,15,21,36,45.0,False,False,5057910.0,1.0
2017,51,0.2155555555555549,41.73809523809524,28.15079365079365,35.31428571428572,8.545714285714286,0.9,light,84705.51602720616,15,21,36,45.0,False,False,5057910.0,1.0
2017,52,0.2148109965635732,17.78082191780822,2.664383561643836,10.175,7.701234567901234,0.9,light,77482.17261412236,15,21,36,45.0,False,False,5057910.0,0.7
2018,1,0.5698518518518518,16.961783439490446,-2.656050955414013,8.5,8.832183908045977,0.7,moderate,72255.85714285714,16,19,36,44.0,False,False,5057910.0,
2018,2,0.3355882352941174,36.0,18.20289855072464,27.51428571428572,11.712987012987012,0.9,light,72255.85714285714,16,19,36,44.0,False,False,5057910.0,
2018,3,0.1379324894514763,32.41726618705036,14.028571428571428,24.34285714285714,11.125974025974026,0.9,light,72255.85714285714,16,19,36,44.0,False,False,5057910.0,
2018,4,0.7520588235294113,46.885714285714286,28.957142857142856,38.94285714285714,10.974025974025974,0.7,moderate,72255.85714285714,16,19,36,44.0,False,False,5057910.0,
2018,5,0.0376444444444439,35.768115942028984,14.693430656934307,26.34285714285714,11.672727272727272,0.9,light,72255.85714285714,16,19,36,44.0,False,False,5057910.0,
2018,6,0.7214155251141552,25.05,7.485714285714286,16.457142857142856,8.144155844155845,0.7,moderate,72255.85714285714,16,19,36,44.0,False,False,5057910.0,
2018,7,0.1393665158371038,40.51428571428571,18.17985611510792,29.51428571428572,8.849350649350649,0.9,light,72255.85714285714,16,19,36,44.0,False,False,5057910.0,
2018,8,3.4651555555555555,48.71428571428572,32.18571428571428,39.2,12.148051948051949,0.2,very_heavy,72255.85714285714,16,19,36,44.0,False,False,5057910.0,
