field_id,plant_week,harvest_week,early_penalty,late_penalty,frost_penalty,total_penalty,status,makespan,sim,error
F002,16.0,39.0,0.0,0.0,0.0,0.0,OK,42.0,63,
F003,16.0,36.0,0.0,0.0,0.0,0.0,OK,42.0,63,
F004,18.0,36.0,0.0,0.0,0.0,0.0,OK,42.0,63,
F005,16.0,36.0,0.0,0.0,0.0,0.0,OK,42.0,63,
F006,21.0,37.0,0.0,0.0,0.0,0.0,OK,42.0,63,
F007,19.0,39.0,0.0,0.0,0.0,0.0,OK,42.0,63,
F008,20.0,40.0,0.0,0.0,0.0,0.0,OK,42.0,63,
F009,16.0,40.0,0.0,0.0,0.0,0.0,OK,42.0,63,
F010,20.0,39.0,0.0,0.0,0.0,0.0,OK,42.0,63,
F011,18.0,36.0,0.0,0.0,0.0,0.0,OK,42.0,63,
F012,15.0,38.0,0.0,0.0,0.0,0.0,OK,42.0,63,
F013,16.0,33.0,0.0,0.0,0.0,0.0,OK,42.0,63,
F014,20.0,37.0,0.0,0.0,0.0,0.0,OK,42.0,63,
F015,19.0,37.0,0.0,0.0,0.0,0.0,OK,42.0,63,
F016,17.0,37.0,0.0,0.0,0.0,0.0,OK,42.0,63,
F017,16.0,38.0,0.0,0.0,0.0,0.0,OK,42.0,63,
F018,19.0,39.0,0.0,0.0,0.0,0.0,OK,42.0,63,
F019,18.0,39.0,0.0,0.0,0.0,0.0,OK,42.0,63,
F020,19.0,42.0,0.0,0.0,0.0,0.0,OK,42.0,63,
F021,16.0,32.0,0.0,0.0,0.0,0.0,OK,42.0,63,
F022,18.0,34.0,0.0,0.0,0.0,0.0,OK,42.0,63,
F023,18.0,42.0,0.0,0.0,0.0,0.0,OK,42.0,63,
F024,16.0,42.0,0.0,0.0,0.0,0.0,OK,42.0,63,
F025,16.0,35.0,0.0,0.0,0.0,0.0,OK,42.0,63,
F001,18.0,39.0,0.0,0.0,0.0,0.0,OK,42.0,64,
F002,18.0,35.0,0.0,0.0,0.0,0.0,OK,42.0,64,
F003,16.0,37.0,0.0,0.0,0.0,0.0,OK,42.0,64,
F004,18.0,38.0,0.0,0.0,0.0,0.0,OK,42.0,64,
F005,16.0,32.0,0.0,0.0,0.0,0.0,OK,42.0,64,
F006,19.0,37.0,0.0,0.0,0.0,0.0,OK,42.0,64,
F007,16.0,38.0,0.0,0.0,0.0,0.0,OK,42.0,64,
F008,20.0,35.0,0.0,0.0,0.0,0.0,OK,42.0,64,
F009,16.0,39.0,0.0,0.0,0.0,0.0,OK,42.0,64,
F010,19.0,40.0,0.0,0.0,0.0,0.0,OK,42.0,64,
F011,18.0,36.0,0.0,0.0,0.0,0.0,OK,42.0,64,
F012,16.0,36.0,0.0,0.0,0.0,0.0,OK,42.0,64,
F013,19.0,34.0,0.0,0.0,0.0,0.0,OK,42.0,64,
F014,19.0,36.0,0.0,0.0,0.0,0.0,OK,42.0,64,
F015,16.0,39.0,0.0,0.0,0.0,0.0,OK,42.0,64,
F016,18.0,40.0,0.0,0.0,0.0,0.0,OK,42.0,64,
F017,19.0,39.0,0.0,0.0,0.0,0.0,OK,42.0,64,
F018,20.0,38.0,0.0,0.0,0.0,0.0,OK,42.0,64,
F019,16.0,37.0,0.0,0.0,0.0,0.0,OK,42.0,64,
F020,20.0,42.0,0.0,0.0,0.0,0.0,OK,42.0,64,
F021,18.0,42.0,0.0,0.0,0.0,0.0,OK,42.0,64,
F022,17.0,37.0,0.0,0.0,0.0,0.0,OK,42.0,64,
F023,15.0,33.0,0.0,0.0,0.0,0.0,OK,42.0,64,
F024,17.0,42.0,0.0,0.0,0.0,0.0,OK,42.0,64,
F025,16.0,32.0,0.0,0.0,0.0,0.0,OK,42.0,64,
F001,19.0,32.0,0.0,0.0,0.0,0.0,OK,42.0,65,
F002,17.0,39.0,0.0,0.0,0.0,0.0,OK,42.0,65,
F003,20.0,38.0,0.0,0.0,0.0,0.0,OK,42.0,65,
F004,16.0,36.0,0.0,0.0,0.0,0.0,OK,42.0,65,
F005,15.0,38.0,0.0,0.0,0.0,0.0,OK,42.0,65,
F006,16.0,42.0,0.0,0.0,0.0,0.0,OK,42.0,65,
F007,16.0,42.0,0.0,0.0,0.0,0.0,OK,42.0,65,
F008,16.0,33.0,0.0,0.0,0.0,0.0,OK,42.0,65,
F009,17.0,42.0,0.0,0.0,0.0,0.0,OK,42.0,65,
F010,18.0,39.0,0.0,0.0,0.0,0.0,OK,42.0,65,
F011,16.0,42.0,0.0,0.0,0.0,0.0,OK,42.0,65,
F012,19.0,36.0,0.0,0.0,0.0,0.0,OK,42.0,65,
F013,15.0,39.0,0.0,0.0,0.0,0.0,OK,42.0,65,
F014,18.0,40.0,0.0,0.0,0.0,0.0,OK,42.0,65,
F015,18.0,37.0,0.0,0.0,0.0,0.0,OK,42.0,65,
F016,20.0,39.0,0.0,0.0,0.0,0.0,OK,42.0,65,
F017,19.0,37.0,0.0,0.0,0.0,0.0,OK,42.0,65,
F018,18.0,37.0,0.0,0.0,0.0,0.0,OK,42.0,65,
F019,16.0,39.0,0.0,0.0,0.0,0.0,OK,42.0,65,
F020,19.0,38.0,0.0,0.0,0.0,0.0,OK,42.0,65,
F021,16.0,36.0,0.0,0.0,0.0,0.0,OK,42.0,65,
F022,18.0,34.0,0.0,0.0,0.0,0.0,OK,42.0,65,
F023,18.0,37.0,0.0,0.0,0.0,0.0,OK,42.0,65,
F024,16.0,36.0,0.0,0.0,0.0,0.0,OK,42.0,65,
F025,20.0,35.0,0.0,0.0,0.0,0.0,OK,42.0,65,
F001,19.0,37.0,0.0,0.0,0.0,0.0,OK,43.0,66,
F002,16.0,35.0,0.0,0.0,0.0,0.0,OK,43.0,66,
F003,19.0,36.0,0.0,0.0,0.0,0.0,OK,43.0,66,
F004,18.0,42.0,0.0,0.0,0.0,0.0,OK,43.0,66,
F005,16.0,37.0,0.0,0.0,0.0,0.0,OK,43.0,66,
F006,19.0,39.0,0.0,0.0,0.0,0.0,OK,43.0,66,
F007,16.0,43.0,0.0,0.0,0.0,0.0,OK,43.0,66,
F008,19.0,38.0,0.0,0.0,0.0,0.0,OK,43.0,66,
F009,16.0,42.0,0.0,0.0,0.0,0.0,OK,43.0,66,
F010,18.0,33.0,0.0,0.0,0.0,0.0,OK,43.0,66,
F011,18.0,39.0,0.0,0.0,0.0,0.0,OK,43.0,66,
F012,15.0,37.0,0.0,0.0,0.0,0.0,OK,43.0,66,
F013,16.0,39.0,0.0,0.0,0.0,0.0,OK,43.0,66,
F014,16.0,36.0,0.0,0.0,0.0,0.0,OK,43.0,66,
F015,18.0,42.0,0.0,0.0,0.0,0.0,OK,43.0,66,
F016,19.0,36.0,0.0,0.0,0.0,0.0,OK,43.0,66,
F017,17.0,37.0,0.0,0.0,0.0,0.0,OK,43.0,66,
F018,17.0,42.0,0.0,0.0,0.0,0.0,OK,43.0,66,
F019,20.0,39.0,0.0,0.0,0.0,0.0,OK,43.0,66,
F020,16.0,36.0,0.0,0.0,0.0,0.0,OK,43.0,66,
F021,16.0,40.0,0.0,0.0,0.0,0.0,OK,43.0,66,
F022,18.0,34.0,0.0,0.0,0.0,0.0,OK,43.0,66,
F023,20.0,38.0,0.0,0.0,0.0,0.0,OK,43.0,66,
F024,18.0,32.0,0.0,0.0,0.0,0.0,OK,43.0,66,
F025,16.0,40.0,0.0,0.0,0.0,0.0,OK,43.0,66,
F001,20.0,42.0,0.0,0.0,0.0,0.0,OK,42.0,67,
F002,19.0,42.0,0.0,0.0,0.0,0.0,OK,42.0,67,
F003,19.0,40.0,0.0,0.0,0.0,0.0,OK,42.0,67,
F004,19.0,42.0,0.0,0.0,0.0,0.0,OK,42.0,67,
F005,18.0,32.0,0.0,0.0,0.0,0.0,OK,42.0,67,
F006,17.0,37.0,0.0,0.0,0.0,0.0,OK,42.0,67,
F007,19.0,40.0,0.0,0.0,0.0,0.0,OK,42.0,67,
F008,19.0,39.0,0.0,0.0,0.0,0.0,OK,42.0,67,
F009,18.0,39.0,0.0,0.0,0.0,0.0,OK,42.0,67,
F010,18.0,39.0,0.0,0.0,0.0,0.0,OK,42.0,67,
F011,18.0,39.0,0.0,0.0,0.0,0.0,OK,42.0,67,
F012,18.0,38.0,0.0,0.0,0.0,0.0,OK,42.0,67,
F013,18.0,38.0,0.0,0.0,0.0,0.0,OK,42.0,67,
F014,20.0,37.0,0.0,0.0,0.0,0.0,OK,42.0,67,
F015,17.0,37.0,0.0,0.0,0.0,0.0,OK,42.0,67,
F016,20.0,37.0,0.0,0.0,0.0,0.0,OK,42.0,67,
F017,16.0,36.0,0.0,0.0,0.0,0.0,OK,42.0,67,
F018,16.0,35.0,0.0,0.0,0.0,0.0,OK,42.0,67,
F019,19.0,36.0,0.0,0.0,0.0,0.0,OK,42.0,67,
F020,16.0,34.0,0.0,0.0,0.0,0.0,OK,42.0,67,
F021,16.0,33.0,0.0,0.0,0.0,0.0,OK,42.0,67,
F022,16.0,32.0,0.0,0.0,0.0,0.0,OK,42.0,67,
F023,16.0,36.0,0.0,0.0,0.0,0.0,OK,42.0,67,
F024,15.0,42.0,0.0,0.0,0.0,0.0,OK,42.0,67,
F025,15.0,38.0,0.0,0.0,0.0,0.0,OK,42.0,67,
F001,20.0,42.0,0.0,0.0,0.0,0.0,OK,44.0,68,
F002,17.0,44.0,0.0,0.0,0.0,0.0,OK,44.0,68,
F003,19.0,36.0,0.0,0.0,0.0,0.0,OK,44.0,68,
F004,19.0,39.0,0.0,0.0,0.0,0.0,OK,44.0,68,
F005,17.0,32.0,0.0,0.0,0.0,0.0,OK,44.0,68,
F006,16.0,42.0,0.0,0.0,0.0,0.0,OK,44.0,68,
F007,19.0,43.0,0.0,0.0,0.0,0.0,OK,44.0,68,
F008,16.0,38.0,0.0,0.0,0.0,0.0,OK,44.0,68,
F009,16.0,44.0,0.0,0.0,0.0,0.0,OK,44.0,68,
F010,16.0,42.0,0.0,0.0,0.0,0.0,OK,44.0,68,
F011,16.0,37.0,0.0,0.0,0.0,0.0,OK,44.0,68,
F012,18.0,37.0,0.0,0.0,0.0,0.0,OK,44.0,68,
F013,16.0,38.0,0.0,0.0,0.0,0.0,OK,44.0,68,
F014,20.0,37.0,0.0,0.0,0.0,0.0,OK,44.0,68,
F015,19.0,36.0,0.0,0.0,0.0,0.0,OK,44.0,68,
F016,21.0,34.0,0.0,0.0,0.0,0.0,OK,44.0,68,
F017,18.0,39.0,0.0,0.0,0.0,0.0,OK,44.0,68,
F018,18.0,39.0,0.0,0.0,0.0,0.0,OK,44.0,68,
F019,19.0,36.0,0.0,0.0,0.0,0.0,OK,44.0,68,
F020,18.0,40.0,0.0,0.0,0.0,0.0,OK,44.0,68,
F021,16.0,39.0,0.0,0.0,0.0,0.0,OK,44.0,68,
F022,18.0,42.0,0.0,0.0,0.0,0.0,OK,44.0,68,
F023,18.0,44.0,0.0,0.0,0.0,0.0,OK,44.0,68,
F024,16.0,33.0,0.0,0.0,0.0,0.0,OK,44.0,68,
F025,16.0,32.0,0.0,0.0,0.0,0.0,OK,44.0,68,
,,,,,,,3,,69,infeasible
F001,19.0,36.0,0.0,0.0,0.0,0.0,OK,42.0,70,
F002,18.0,39.0,0.0,0.0,0.0,0.0,OK,42.0,70,
F003,16.0,39.0,0.0,0.0,0.0,0.0,OK,42.0,70,
F004,19.0,42.0,0.0,0.0,0.0,0.0,OK,42.0,70,
F005,16.0,32.0,0.0,0.0,0.0,0.0,OK,42.0,70,
F006,16.0,32.0,0.0,0.0,0.0,0.0,OK,42.0,70,
F007,16.0,42.0,0.0,0.0,0.0,0.0,OK,42.0,70,
F008,16.0,36.0,0.0,0.0,0.0,0.0,OK,42.0,70,
F009,20.0,33.0,0.0,0.0,0.0,0.0,OK,42.0,70,
F010,15.0,37.0,0.0,0.0,0.0,0.0,OK,42.0,70,
F011,17.0,36.0,0.0,0.0,0.0,0.0,OK,42.0,70,
F012,20.0,40.0,0.0,0.0,0.0,0.0,OK,42.0,70,
F013,19.0,38.0,0.0,0.0,0.0,0.0,OK,42.0,70,
F014,19.0,39.0,0.0,0.0,0.0,0.0,OK,42.0,70,
F015,21.0,37.0,0.0,0.0,0.0,0.0,OK,42.0,70,
F016,20.0,39.0,0.0,0.0,0.0,0.0,OK,42.0,70,
F017,18.0,36.0,0.0,0.0,0.0,0.0,OK,42.0,70,
F018,19.0,37.0,0.0,0.0,0.0,0.0,OK,42.0,70,
F019,18.0,42.0,0.0,0.0,0.0,0.0,OK,42.0,70,
F020,16.0,34.0,0.0,0.0,0.0,0.0,OK,42.0,70,
F021,15.0,37.0,0.0,0.0,0.0,0.0,OK,42.0,70,
F022,18.0,42.0,0.0,0.0,0.0,0.0,OK,42.0,70,
F023,18.0,38.0,0.0,0.0,0.0,0.0,OK,42.0,70,
F024,18.0,37.0,0.0,0.0,0.0,0.0,OK,42.0,70,
F025,16.0,35.0,0.0,0.0,0.0,0.0,OK,42.0,70,
F001,19.0,36.0,0.0,0.0,0.0,0.0,OK,42.0,71,
F002,20.0,40.0,0.0,0.0,0.0,0.0,OK,42.0,71,
F003,19.0,39.0,0.0,0.0,0.0,0.0,OK,42.0,71,
F004,20.0,37.0,0.0,0.0,0.0,0.0,OK,42.0,71,
F005,17.0,36.0,0.0,0.0,0.0,0.0,OK,42.0,71,
F006,21.0,37.0,0.0,0.0,0.0,0.0,OK,42.0,71,
F007,16.0,36.0,0.0,0.0,0.0,0.0,OK,42.0,71,
F008,19.0,36.0,0.0,0.0,0.0,0.0,OK,42.0,71,
F009,16.0,36.0,0.0,0.0,0.0,0.0,OK,42.0,71,
F010,18.0,38.0,0.0,0.0,0.0,0.0,OK,42.0,71,
F011,16.0,42.0,0.0,0.0,0.0,0.0,OK,42.0,71,
F012,20.0,40.0,0.0,0.0,0.0,0.0,OK,42.0,71,
F013,16.0,33.0,0.0,0.0,0.0,0.0,OK,42.0,71,
F014,18.0,42.0,0.0,0.0,0.0,0.0,OK,42.0,71,
F015,15.0,42.0,0.0,0.0,0.0,0.0,OK,42.0,71,
F016,18.0,37.0,0.0,0.0,0.0,0.0,OK,42.0,71,
F017,16.0,38.0,0.0,0.0,0.0,0.0,OK,42.0,71,
F018,16.0,38.0,0.0,0.0,0.0,0.0,OK,42.0,71,
F019,18.0,37.0,0.0,0.0,0.0,0.0,OK,42.0,71,
F020,16.0,35.0,0.0,0.0,0.0,0.0,OK,42.0,71,
F021,17.0,32.0,0.0,0.0,0.0,0.0,OK,42.0,71,
F022,18.0,39.0,0.0,0.0,0.0,0.0,OK,42.0,71,
F023,19.0,39.0,0.0,0.0,0.0,0.0,OK,42.0,71,
F024,16.0,39.0,0.0,0.0,0.0,0.0,OK,42.0,71,
F025,19.0,38.0,0.0,0.0,0.0,0.0,OK,42.0,71,
F001,16.0,42.0,0.0,0.0,0.0,0.0,OK,45.0,72,
F002,17.0,37.0,0.0,0.0,0.0,0.0,OK,45.0,72,
F003,18.0,31.0,1.0,0.0,0.0,1.0,EARLY,45.0,72,
F004,19.0,37.0,0.0,0.0,0.0,0.0,OK,45.0,72,
F005,19.0,36.0,0.0,0.0,0.0,0.0,OK,45.0,72,
F006,18.0,42.0,0.0,0.0,0.0,0.0,OK,45.0,72,
F007,16.0,36.0,0.0,0.0,0.0,0.0,OK,45.0,72,
F008,16.0,34.0,0.0,0.0,0.0,0.0,OK,45.0,72,
F009,16.0,36.0,0.0,0.0,0.0,0.0,OK,45.0,72,
F010,16.0,38.0,0.0,0.0,0.0,0.0,OK,45.0,72,
F011,16.0,39.0,0.0,0.0,0.0,0.0,OK,45.0,72,
F012,18.0,32.0,0.0,0.0,0.0,0.0,OK,45.0,72,
F013,19.0,40.0,0.0,0.0,0.0,0.0,OK,45.0,72,
F014,19.0,37.0,0.0,0.0,0.0,0.0,OK,45.0,72,
F015,18.0,38.0,0.0,0.0,0.0,0.0,OK,45.0,72,
F016,15.0,33.0,0.0,0.0,0.0,0.0,OK,45.0,72,
F017,21.0,45.0,0.0,0.0,1.0,1.0,FROST_RISK,45.0,72,
F018,20.0,39.0,0.0,0.0,0.0,0.0,OK,45.0,72,
F019,16.0,39.0,0.0,0.0,0.0,0.0,OK,45.0,72,
F020,21.0,39.0,0.0,0.0,0.0,0.0,OK,45.0,72,
F021,18.0,37.0,0.0,0.0,0.0,0.0,OK,45.0,72,
F022,18.0,42.0,0.0,0.0,0.0,0.0,OK,45.0,72,
F023,15.0,36.0,0.0,0.0,0.0,0.0,OK,45.0,72,
F024,17.0,42.0,0.0,0.0,0.0,0.0,OK,45.0,72,
F025,19.0,35.0,0.0,0.0,0.0,0.0,OK,45.0,72,
F001,17.0,32.0,0.0,0.0,0.0,0.0,OK,44.0,73,
F002,16.0,44.0,0.0,0.0,0.0,0.0,OK,44.0,73,
F003,18.0,39.0,0.0,0.0,0.0,0.0,OK,44.0,73,
F004,18.0,42.0,0.0,0.0,0.0,0.0,OK,44.0,73,
F005,18.0,37.0,0.0,0.0,0.0,0.0,OK,44.0,73,
F006,18.0,35.0,0.0,0.0,0.0,0.0,OK,44.0,73,
F007,19.0,40.0,0.0,0.0,0.0,0.0,OK,44.0,73,
F008,16.0,39.0,0.0,0.0,0.0,0.0,OK,44.0,73,
F009,15.0,39.0,0.0,0.0,0.0,0.0,OK,44.0,73,
F010,16.0,38.0,0.0,0.0,0.0,0.0,OK,44.0,73,
F011,16.0,39.0,0.0,0.0,0.0,0.0,OK,44.0,73,
F012,19.0,42.0,0.0,0.0,0.0,0.0,OK,44.0,73,
F013,16.0,38.0,0.0,0.0,0.0,0.0,OK,44.0,73,
F014,20.0,37.0,0.0,0.0,0.0,0.0,OK,44.0,73,
F015,16.0,37.0,0.0,0.0,0.0,0.0,OK,44.0,73,
F016,18.0,31.0,1.0,0.0,0.0,1.0,EARLY,44.0,73,
F017,19.0,36.0,0.0,0.0,0.0,0.0,OK,44.0,73,
F018,16.0,34.0,0.0,0.0,0.0,0.0,OK,44.0,73,
F019,21.0,37.0,0.0,0.0,0.0,0.0,OK,44.0,73,
F020,20.0,36.0,0.0,0.0,0.0,0.0,OK,44.0,73,
F021,19.0,36.0,0.0,0.0,0.0,0.0,OK,44.0,73,
F022,16.0,33.0,0.0,0.0,0.0,0.0,OK,44.0,73,
F023,19.0,36.0,0.0,0.0,0.0,0.0,OK,44.0,73,
F024,15.0,42.0,0.0,0.0,0.0,0.0,OK,44.0,73,
F025,16.0,44.0,0.0,0.0,0.0,0.0,OK,44.0,73,
F001,18.0,37.0,0.0,0.0,0.0,0.0,OK,44.0,74,
F002,20.0,38.0,0.0,0.0,0.0,0.0,OK,44.0,74,
F003,19.0,36.0,0.0,0.0,0.0,0.0,OK,44.0,74,
F004,19.0,32.0,0.0,0.0,0.0,0.0,OK,44.0,74,
F005,16.0,42.0,0.0,0.0,0.0,0.0,OK,44.0,74,
F006,18.0,39.0,0.0,0.0,0.0,0.0,OK,44.0,74,
F007,15.0,37.0,0.0,0.0,0.0,0.0,OK,44.0,74,
F008,16.0,42.0,0.0,0.0,0.0,0.0,OK,44.0,74,
F009,16.0,36.0,0.0,0.0,0.0,0.0,OK,44.0,74,
F010,16.0,34.0,0.0,0.0,0.0,0.0,OK,44.0,74,
F011,19.0,42.0,0.0,0.0,0.0,0.0,OK,44.0,74,
F012,20.0,44.0,0.0,0.0,0.0,0.0,OK,44.0,74,
F013,21.0,40.0,0.0,0.0,0.0,0.0,OK,44.0,74,
F014,18.0,39.0,0.0,0.0,0.0,0.0,OK,44.0,74,
F015,16.0,44.0,0.0,0.0,0.0,0.0,OK,44.0,74,
F016,17.0,36.0,0.0,0.0,0.0,0.0,OK,44.0,74,
F017,19.0,39.0,0.0,0.0,0.0,0.0,OK,44.0,74,
F018,16.0,35.0,0.0,0.0,0.0,0.0,OK,44.0,74,
F019,16.0,37.0,0.0,0.0,0.0,0.0,OK,44.0,74,
F020,18.0,33.0,0.0,0.0,0.0,0.0,OK,44.0,74,
F021,16.0,37.0,0.0,0.0,0.0,0.0,OK,44.0,74,
F022,18.0,38.0,0.0,0.0,0.0,0.0,OK,44.0,74,
F023,18.0,36.0,0.0,0.0,0.0,0.0,OK,44.0,74,
F024,16.0,39.0,0.0,0.0,0.0,0.0,OK,44.0,74,
F025,17.0,42.0,0.0,0.0,0.0,0.0,OK,44.0,74,
F001,16.0,45.0,0.0,0.0,1.0,1.0,FROST_RISK,50.0,75,
F002,16.0,50.0,0.0,0.0,6.0,6.0,FROST_RISK,50.0,75,
F003,19.0,37.0,0.0,0.0,0.0,0.0,OK,50.0,75,
F004,16.0,36.0,0.0,0.0,0.0,0.0,OK,50.0,75,
F005,16.0,49.0,0.0,0.0,5.0,5.0,FROST_RISK,50.0,75,
F006,15.0,48.0,0.0,0.0,4.0,4.0,FROST_RISK,50.0,75,
F007,17.0,32.0,0.0,0.0,0.0,0.0,OK,50.0,75,
F008,18.0,36.0,0.0,0.0,0.0,0.0,OK,50.0,75,
F009,16.0,40.0,0.0,0.0,0.0,0.0,OK,50.0,75,
F010,18.0,39.0,0.0,0.0,0.0,0.0,OK,50.0,75,
F011,19.0,36.0,0.0,0.0,0.0,0.0,OK,50.0,75,
F012,19.0,39.0,0.0,0.0,0.0,0.0,OK,50.0,75,
F013,16.0,38.0,0.0,0.0,0.0,0.0,OK,50.0,75,
F014,19.0,37.0,0.0,0.0,0.0,0.0,OK,50.0,75,
F015,20.0,33.0,0.0,0.0,0.0,0.0,OK,50.0,75,
F016,18.0,35.0,0.0,0.0,0.0,0.0,OK,50.0,75,
F017,16.0,31.0,1.0,0.0,0.0,1.0,EARLY,50.0,75,
F018,19.0,47.0,0.0,0.0,3.0,3.0,FROST_RISK,50.0,75,
F019,15.0,42.0,0.0,0.0,0.0,0.0,OK,50.0,75,
F020,18.0,39.0,0.0,0.0,0.0,0.0,OK,50.0,75,
F021,18.0,38.0,0.0,0.0,0.0,0.0,OK,50.0,75,
F022,18.0,34.0,0.0,0.0,0.0,0.0,OK,50.0,75,
F023,20.0,39.0,0.0,0.0,0.0,0.0,OK,50.0,75,
F024,18.0,37.0,0.0,0.0,0.0,0.0,OK,50.0,75,
F025,16.0,37.0,0.0,0.0,0.0,0.0,OK,50.0,75,
F001,19.0,36.0,0.0,0.0,0.0,0.0,OK,42.0,76,
F002,18.0,36.0,0.0,0.0,0.0,0.0,OK,42.0,76,
F003,16.0,42.0,0.0,0.0,0.0,0.0,OK,42.0,76,
F004,16.0,36.0,0.0,0.0,0.0,0.0,OK,42.0,76,
F005,16.0,37.0,0.0,0.0,0.0,0.0,OK,42.0,76,
F006,21.0,38.0,0.0,0.0,0.0,0.0,OK,42.0,76,
F007,16.0,34.0,0.0,0.0,0.0,0.0,OK,42.0,76,
F008,19.0,35.0,0.0,0.0,0.0,0.0,OK,42.0,76,
F009,15.0,33.0,0.0,0.0,0.0,0.0,OK,42.0,76,
F010,18.0,42.0,0.0,0.0,0.0,0.0,OK,42.0,76,
F011,18.0,38.0,0.0,0.0,0.0,0.0,OK,42.0,76,
F012,17.0,32.0,0.0,0.0,0.0,0.0,OK,42.0,76,
F013,16.0,40.0,0.0,0.0,0.0,0.0,OK,42.0,76,
F014,16.0,42.0,0.0,0.0,0.0,0.0,OK,42.0,76,
F015,21.0,37.0,0.0,0.0,0.0,0.0,OK,42.0,76,
F016,18.0,38.0,0.0,0.0,0.0,0.0,OK,42.0,76,
F017,19.0,39.0,0.0,0.0,0.0,0.0,OK,42.0,76,
F018,15.0,40.0,0.0,0.0,0.0,0.0,OK,42.0,76,
F019,19.0,36.0,0.0,0.0,0.0,0.0,OK,42.0,76,
F020,20.0,37.0,0.0,0.0,0.0,0.0,OK,42.0,76,
F021,16.0,37.0,0.0,0.0,0.0,0.0,OK,42.0,76,
F022,18.0,39.0,0.0,0.0,0.0,0.0,OK,42.0,76,
F023,18.0,39.0,0.0,0.0,0.0,0.0,OK,42.0,76,
F024,19.0,37.0,0.0,0.0,0.0,0.0,OK,42.0,76,
F025,20.0,39.0,0.0,0.0,0.0,0.0,OK,42.0,76,
F001,16.0,42.0,0.0,0.0,0.0,0.0,OK,42.0,77,
F002,17.0,42.0,0.0,0.0,0.0,0.0,OK,42.0,77,
F003,20.0,36.0,0.0,0.0,0.0,0.0,OK,42.0,77,
F004,20.0,37.0,0.0,0.0,0.0,0.0,OK,42.0,77,
F005,16.0,40.0,0.0,0.0,0.0,0.0,OK,42.0,77,
F006,16.0,36.0,0.0,0.0,0.0,0.0,OK,42.0,77,
F007,19.0,36.0,0.0,0.0,0.0,0.0,OK,42.0,77,
F008,16.0,39.0,0.0,0.0,0.0,0.0,OK,42.0,77,
F009,19.0,35.0,0.0,0.0,0.0,0.0,OK,42.0,77,
F010,18.0,38.0,0.0,0.0,0.0,0.0,OK,42.0,77,
F011,18.0,40.0,0.0,0.0,0.0,0.0,OK,42.0,77,
F012,19.0,39.0,0.0,0.0,0.0,0.0,OK,42.0,77,
F013,19.0,38.0,0.0,0.0,0.0,0.0,OK,42.0,77,
F014,16.0,36.0,0.0,0.0,0.0,0.0,OK,42.0,77,
F015,17.0,32.0,0.0,0.0,0.0,0.0,OK,42.0,77,
F016,19.0,42.0,0.0,0.0,0.0,0.0,OK,42.0,77,
F017,18.0,42.0,0.0,0.0,0.0,0.0,OK,42.0,77,
F018,18.0,42.0,0.0,0.0,0.0,0.0,OK,42.0,77,
F019,15.0,37.0,0.0,0.0,0.0,0.0,OK,42.0,77,
F020,16.0,38.0,0.0,0.0,0.0,0.0,OK,42.0,77,
F021,16.0,39.0,0.0,0.0,0.0,0.0,OK,42.0,77,
F022,18.0,34.0,0.0,0.0,0.0,0.0,OK,42.0,77,
F023,18.0,37.0,0.0,0.0,0.0,0.0,OK,42.0,77,
F024,16.0,33.0,0.0,0.0,0.0,0.0,OK,42.0,77,
F025,16.0,39.0,0.0,0.0,0.0,0.0,OK,42.0,77,
F001,16.0,40.0,0.0,0.0,0.0,0.0,OK,42.0,78,
F002,16.0,42.0,0.0,0.0,0.0,0.0,OK,42.0,78,
F003,15.0,38.0,0.0,0.0,0.0,0.0,OK,42.0,78,
F004,19.0,32.0,0.0,0.0,0.0,0.0,OK,42.0,78,
F005,16.0,37.0,0.0,0.0,0.0,0.0,OK,42.0,78,
F006,16.0,37.0,0.0,0.0,0.0,0.0,OK,42.0,78,
F007,16.0,37.0,0.0,0.0,0.0,0.0,OK,42.0,78,
F008,17.0,39.0,0.0,0.0,0.0,0.0,OK,42.0,78,
F009,19.0,37.0,0.0,0.0,0.0,0.0,OK,42.0,78,
F010,17.0,34.0,0.0,0.0,0.0,0.0,OK,42.0,78,
F011,16.0,39.0,0.0,0.0,0.0,0.0,OK,42.0,78,
F012,18.0,39.0,0.0,0.0,0.0,0.0,OK,42.0,78,
F013,16.0,39.0,0.0,0.0,0.0,0.0,OK,42.0,78,
F014,18.0,36.0,0.0,0.0,0.0,0.0,OK,42.0,78,
F015,21.0,38.0,0.0,0.0,0.0,0.0,OK,42.0,78,
F016,18.0,36.0,0.0,0.0,0.0,0.0,OK,42.0,78,
F017,16.0,33.0,0.0,0.0,0.0,0.0,OK,42.0,78,
F018,16.0,42.0,0.0,0.0,0.0,0.0,OK,42.0,78,
F019,20.0,35.0,0.0,0.0,0.0,0.0,OK,42.0,78,
F020,19.0,37.0,0.0,0.0,0.0,0.0,OK,42.0,78,
F021,15.0,42.0,0.0,0.0,0.0,0.0,OK,42.0,78,
F022,20.0,36.0,0.0,0.0,0.0,0.0,OK,42.0,78,
F023,19.0,36.0,0.0,0.0,0.0,0.0,OK,42.0,78,
F024,18.0,42.0,0.0,0.0,0.0,0.0,OK,42.0,78,
F025,18.0,42.0,0.0,0.0,0.0,0.0,OK,42.0,78,
F001,20.0,44.0,0.0,0.0,0.0,0.0,OK,44.0,79,
